filename,path,width,height,class,xmin,ymin,xmax,ymax
4114.jpg,UECFOOD256/101/4114.jpg,432,578,green curry,14,26,418,532
82981.jpg,UECFOOD256/130/82981.jpg,500,500,chicken nugget,104,43,415,397
8055.jpg,UECFOOD256/76/8055.jpg,250,250,sashimi bowl,0,16,250,215
306664.jpg,UECFOOD256/182/306664.jpg,500,500,khao soi,65,77,451,402
202301.jpg,UECFOOD256/204/202301.jpg,500,500,Egg Noodle In Chicken Yellow Curry,78,43,467,475
173663.jpg,UECFOOD256/165/173663.jpg,433,577,lamb kebabs,1,161,428,572
103318.jpg,UECFOOD256/157/103318.jpg,433,577,oshiruko,132,278,336,485
16685.jpg,UECFOOD256/91/16685.jpg,640,480,chinese soup,17,206,233,409
204055.jpg,UECFOOD256/211/204055.jpg,600,400,Shrimp patties,13,11,577,381
5051.jpg,UECFOOD256/50/5051.jpg,320,240,sukiyaki,0,0,320,240
12310.jpg,UECFOOD256/91/12310.jpg,406,346,chinese soup,5,8,401,343
5409.jpg,UECFOOD256/54/5409.jpg,480,320,tempura,132,21,345,268
201977.jpg,UECFOOD256/202/201977.jpg,500,375,Chicken Rice Curry With Coconut,17,76,496,371
150792.jpg,UECFOOD256/159/150792.jpg,500,500,popcorn,18,20,478,464
8459.jpg,UECFOOD256/80/8459.jpg,700,700,roast chicken,123,154,557,700
27404.jpg,UECFOOD256/144/27404.jpg,500,500,thinly sliced raw horsemeat,56,118,470,495
37752.jpg,UECFOOD256/168/37752.jpg,500,500,hot pot,7,18,464,487
282273.jpg,UECFOOD256/222/282273.jpg,500,500,adobo,7,14,493,493
15370.jpg,UECFOOD256/61/15370.jpg,800,600,steak,316,221,580,390
325387.jpg,UECFOOD256/242/325387.jpg,602,414,chow mein,18,13,588,405
6042.jpg,UECFOOD256/60/6042.jpg,640,480,hambarg steak,197,0,640,480
54042.jpg,UECFOOD256/169/54042.jpg,591,422,pork belly,12,45,491,420
210125.jpg,UECFOOD256/213/210125.jpg,500,375,Coconut milk-flavored crepes with shrimp and beef,6,6,487,362
53474.jpg,UECFOOD256/187/53474.jpg,500,375,stir-fried mixed vegetables,15,14,485,368
329073.jpg,UECFOOD256/246/329073.jpg,400,307,eggplant with garlic sauce,31,35,350,299
94398.jpg,UECFOOD256/114/94398.jpg,600,394,pancake,39,9,517,377
50482.jpg,UECFOOD256/165/50482.jpg,500,500,lamb kebabs,18,20,484,483
4400.jpg,UECFOOD256/45/4400.jpg,500,375,fried fish,197,18,476,255
12252.jpg,UECFOOD256/90/12252.jpg,800,531,pork miso soup,43,54,728,531
320972.jpg,UECFOOD256/207/320972.jpg,500,500,Hue beef rice vermicelli soup,21,35,475,472
309636.jpg,UECFOOD256/189/309636.jpg,500,500,pork satay,14,10,487,487
91.jpg,UECFOOD256/36/91.jpg,800,600,miso soup,463,260,780,513
14846.jpg,UECFOOD256/22/14846.jpg,640,480,soba noodle,172,152,340,290
12164.jpg,UECFOOD256/90/12164.jpg,200,200,pork miso soup,0,20,200,165
271954.jpg,UECFOOD256/216/271954.jpg,432,578,loco moco,36,127,418,522
190968.jpg,UECFOOD256/135/190968.jpg,577,433,clear soup,75,61,481,373
2676.jpg,UECFOOD256/27/2676.jpg,400,300,spaghetti,0,2,400,300
14872.jpg,UECFOOD256/23/14872.jpg,800,600,ramen noodle,65,20,626,583
136038.jpg,UECFOOD256/205/136038.jpg,550,409,coconut milk soup,22,22,529,380
9368.jpg,UECFOOD256/76/9368.jpg,480,360,sashimi bowl,81,39,465,325
174775.jpg,UECFOOD256/178/174775.jpg,577,433,glutinous oil rice,68,72,533,409
245291.jpg,UECFOOD256/236/245291.jpg,500,375,nasi padang,25,7,495,367
253290.jpg,UECFOOD256/239/253290.jpg,577,433,kaya toast,12,9,553,411
216882.jpg,UECFOOD256/217/216882.jpg,577,433,haupia,23,48,567,393
9281.jpg,UECFOOD256/79/9281.jpg,267,480,shrimp with chill source,24,39,199,439
244553.jpg,UECFOOD256/197/244553.jpg,500,500,Deep Fried Chicken Wing,9,22,487,487
7439.jpg,UECFOOD256/70/7439.jpg,320,240,cold tofu,10,16,280,236
419.jpg,UECFOOD256/102/419.jpg,605,413,okinawa soba,13,24,595,404
139199.jpg,UECFOOD256/146/139199.jpg,500,500,scone,7,47,473,472
262562.jpg,UECFOOD256/215/262562.jpg,408,611,Glutinous Rice Balls,8,119,405,516
73363.jpg,UECFOOD256/106/73363.jpg,500,333,dak galbi,34,88,468,271
1762.jpg,UECFOOD256/18/1762.jpg,190,144,pizza,0,0,179,132
291552.jpg,UECFOOD256/236/291552.jpg,500,500,nasi padang,20,41,492,485
332117.jpg,UECFOOD256/250/332117.jpg,504,379,baked salmon,28,115,267,356
125499.jpg,UECFOOD256/203/125499.jpg,500,500,Crispy Noodles,10,37,498,477
79781.jpg,UECFOOD256/120/79781.jpg,375,500,shortcake,7,12,373,481
7131.jpg,UECFOOD256/116/7131.jpg,500,375,crape,20,9,478,346
3359.jpg,UECFOOD256/34/3359.jpg,384,288,sauteed spinach,0,0,384,288
120908.jpg,UECFOOD256/184/120908.jpg,500,500,Thai papaya salad,29,45,464,445
14083.jpg,UECFOOD256/42/14083.jpg,800,450,jiaozi,5,153,326,450
268131.jpg,UECFOOD256/224/268131.jpg,400,278,brownie,17,12,386,250
211639.jpg,UECFOOD256/210/211639.jpg,577,433,Steamed rice roll,12,10,566,413
73644.jpg,UECFOOD256/113/73644.jpg,500,500,yellow curry,32,120,443,481
198311.jpg,UECFOOD256/140/198311.jpg,500,375,pork fillet cutlet,12,12,487,350
24982.jpg,UECFOOD256/131/24982.jpg,577,433,namero,32,0,560,414
185213.jpg,UECFOOD256/119/185213.jpg,500,500,rare cheese cake,40,33,460,477
238196.jpg,UECFOOD256/232/238196.jpg,500,333,laksa,1,63,414,327
109316.jpg,UECFOOD256/158/109316.jpg,433,577,muffin,6,72,422,528
309465.jpg,UECFOOD256/185/309465.jpg,500,500,"boned, sliced Hainan-style chicken with marinated rice",7,8,490,493
11160.jpg,UECFOOD256/116/11160.jpg,432,578,crape,2,185,426,563
275680.jpg,UECFOOD256/229/275680.jpg,500,500,ayam bakar,37,81,490,470
58272.jpg,UECFOOD256/172/58272.jpg,500,281,custard tart,109,17,431,223
215782.jpg,UECFOOD256/216/215782.jpg,577,433,loco moco,41,34,542,393
53208.jpg,UECFOOD256/169/53208.jpg,612,407,pork belly,15,16,602,356
2460.jpg,UECFOOD256/25/2460.jpg,280,210,tensin noodle,5,7,133,119
3904.jpg,UECFOOD256/40/3904.jpg,800,600,omelet,193,213,727,554
57364.jpg,UECFOOD256/190/57364.jpg,500,500,spicy chicken salad,34,33,475,479
83767.jpg,UECFOOD256/129/83767.jpg,577,433,pot au feu,91,72,512,398
166988.jpg,UECFOOD256/205/166988.jpg,500,375,coconut milk soup,17,6,457,346
335167.jpg,UECFOOD256/256/335167.jpg,350,300,hot & sour soup,32,61,313,296
146952.jpg,UECFOOD256/155/146952.jpg,433,577,oatmeal,2,21,419,538
2598.jpg,UECFOOD256/104/2598.jpg,500,500,almond jelly,23,35,473,483
2132.jpg,UECFOOD256/22/2132.jpg,800,600,soba noodle,134,12,746,358
175833.jpg,UECFOOD256/174/175833.jpg,500,500,pork cutlet,10,20,481,493
4617.jpg,UECFOOD256/110/4617.jpg,600,360,paella,7,15,592,339
233838.jpg,UECFOOD256/226/233838.jpg,500,333,jambalaya,42,20,470,321
3139.jpg,UECFOOD256/32/3139.jpg,200,150,croquette,7,7,190,148
119316.jpg,UECFOOD256/197/119316.jpg,577,433,Deep Fried Chicken Wing,12,12,564,414
13336.jpg,UECFOOD256/93/13336.jpg,350,263,kinpira-style sauteed burdock,17,35,336,243
8927.jpg,UECFOOD256/84/8927.jpg,240,320,spaghetti meat sauce,0,10,240,306
236505.jpg,UECFOOD256/223/236505.jpg,577,433,lumpia,14,28,546,420
10835.jpg,UECFOOD256/59/10835.jpg,480,360,seasoned beef with potatoes,0,0,456,360
71045.jpg,UECFOOD256/117/71045.jpg,432,465,tiramisu,21,23,414,451
12245.jpg,UECFOOD256/90/12245.jpg,500,375,pork miso soup,217,80,500,334
7619.jpg,UECFOOD256/71/7619.jpg,260,190,egg roll,1,40,250,153
13592.jpg,UECFOOD256/16/13592.jpg,460,345,chip butty,169,161,351,339
106397.jpg,UECFOOD256/154/106397.jpg,640,359,Caesar salad,26,8,630,347
199033.jpg,UECFOOD256/156/199033.jpg,611,408,fried pork dumplings served in soup,34,39,574,389
57896.jpg,UECFOOD256/178/57896.jpg,500,332,glutinous oil rice,23,13,484,319
20048.jpg,UECFOOD256/127/20048.jpg,380,380,fine white noodles,2,47,376,338
133614.jpg,UECFOOD256/198/133614.jpg,500,500,Barbecued red pork in sauce with rice,23,43,485,477
5288.jpg,UECFOOD256/52/5288.jpg,800,600,lightly roasted fish,188,252,583,503
32624.jpg,UECFOOD256/148/32624.jpg,500,500,tacos,32,70,475,441
2528.jpg,UECFOOD256/26/2528.jpg,450,338,fried noodle,20,14,428,321
12160.jpg,UECFOOD256/89/12160.jpg,800,600,Japanese tofu and vegetable chowder,0,0,778,600
7855.jpg,UECFOOD256/74/7855.jpg,250,231,simmered pork,0,0,250,231
97925.jpg,UECFOOD256/130/97925.jpg,320,278,chicken nugget,6,5,311,259
15822.jpg,UECFOOD256/24/15822.jpg,640,480,beef noodle,62,0,633,480
6691.jpg,UECFOOD256/67/6691.jpg,196,147,omelet,14,35,180,110
254209.jpg,UECFOOD256/233/254209.jpg,577,433,mie ayam,16,16,551,420
183257.jpg,UECFOOD256/111/183257.jpg,433,577,tanmen,21,134,411,528
254751.jpg,UECFOOD256/238/254751.jpg,612,408,babi guling,133,130,376,358
10423.jpg,UECFOOD256/118/10423.jpg,613,407,waffle,7,16,582,403
4545.jpg,UECFOOD256/46/4545.jpg,500,375,grilled salmon,43,168,382,287
271155.jpg,UECFOOD256/237/271155.jpg,500,375,nasi uduk,32,18,473,367
22821.jpg,UECFOOD256/136/22821.jpg,600,400,yudofu,5,36,590,393
6697.jpg,UECFOOD256/67/6697.jpg,377,296,omelet,6,4,363,282
244880.jpg,UECFOOD256/235/244880.jpg,577,433,nasi campur,25,16,555,405
175437.jpg,UECFOOD256/177/175437.jpg,577,432,oyster omelette,9,10,566,399
8664.jpg,UECFOOD256/82/8664.jpg,320,240,omelet with fried rice,4,70,302,184
13551.jpg,UECFOOD256/97/13551.jpg,331,441,hot dog,4,77,188,403
8859.jpg,UECFOOD256/84/8859.jpg,192,144,spaghetti meat sauce,0,0,192,144
1405.jpg,UECFOOD256/15/1405.jpg,600,450,raisin bread,76,33,519,408
282.jpg,UECFOOD256/3/282.jpg,250,188,pilaf,0,0,250,166
47619.jpg,UECFOOD256/159/47619.jpg,577,433,popcorn,19,23,560,414
2201.jpg,UECFOOD256/23/2201.jpg,350,263,ramen noodle,31,10,326,245
142115.jpg,UECFOOD256/148/142115.jpg,500,500,tacos,28,45,470,460
178566.jpg,UECFOOD256/186/178566.jpg,500,500,"hot and sour, fish and vegetable ragout",9,0,498,493
198835.jpg,UECFOOD256/156/198835.jpg,500,500,fried pork dumplings served in soup,26,47,478,454
9353.jpg,UECFOOD256/64/9353.jpg,480,360,spicy chili-flavored tofu,75,30,387,327
599.jpg,UECFOOD256/6/599.jpg,240,320,beef curry,0,10,240,320
8541.jpg,UECFOOD256/81/8541.jpg,200,150,steamed meat dumpling,27,3,169,143
249.jpg,UECFOOD256/3/249.jpg,408,306,pilaf,0,0,287,224
278313.jpg,UECFOOD256/229/278313.jpg,577,433,ayam bakar,28,21,544,409
7054.jpg,UECFOOD256/68/7054.jpg,800,542,egg sunny-side up,251,7,568,261
18299.jpg,UECFOOD256/120/18299.jpg,527,474,shortcake,18,17,512,442
175085.jpg,UECFOOD256/177/175085.jpg,576,433,oyster omelette,14,9,554,411
8016.jpg,UECFOOD256/75/8016.jpg,200,157,boiled chicken and vegetables,0,0,200,157
8889.jpg,UECFOOD256/84/8889.jpg,345,259,spaghetti meat sauce,0,0,345,221
16025.jpg,UECFOOD256/17/16025.jpg,480,640,hamburger,39,115,448,416
121122.jpg,UECFOOD256/187/121122.jpg,500,500,stir-fried mixed vegetables,31,116,495,495
6889.jpg,UECFOOD256/68/6889.jpg,370,555,egg sunny-side up,54,262,301,483
309765.jpg,UECFOOD256/199/309765.jpg,500,500,Rice with roast duck,15,54,492,485
153616.jpg,UECFOOD256/162/153616.jpg,400,266,apple pie,37,24,365,241
335185.jpg,UECFOOD256/250/335185.jpg,405,500,baked salmon,25,43,379,477
153824.jpg,UECFOOD256/162/153824.jpg,500,500,apple pie,21,27,428,414
527.jpg,UECFOOD256/6/527.jpg,230,124,beef curry,0,0,230,124
16783.jpg,UECFOOD256/74/16783.jpg,400,300,simmered pork,45,80,335,270
6419.jpg,UECFOOD256/64/6419.jpg,400,301,spicy chili-flavored tofu,0,0,400,301
12553.jpg,UECFOOD256/94/12553.jpg,450,329,rice ball,63,23,385,308
187328.jpg,UECFOOD256/131/187328.jpg,500,500,namero,95,104,495,493
94695.jpg,UECFOOD256/151/94695.jpg,500,500,scrambled egg,31,52,450,475
9236.jpg,UECFOOD256/3/9236.jpg,480,360,pilaf,100,31,369,291
7974.jpg,UECFOOD256/75/7974.jpg,450,337,boiled chicken and vegetables,0,0,450,337
12234.jpg,UECFOOD256/128/12234.jpg,500,500,minestrone,18,25,487,481
322998.jpg,UECFOOD256/245/322998.jpg,596,419,crullers,9,104,582,375
2911.jpg,UECFOOD256/30/2911.jpg,220,201,gratin,0,0,220,172
212086.jpg,UECFOOD256/216/212086.jpg,577,433,loco moco,45,32,528,431
1476.jpg,UECFOOD256/15/1476.jpg,150,150,raisin bread,6,12,142,129
54648.jpg,UECFOOD256/156/54648.jpg,579,431,fried pork dumplings served in soup,68,107,504,303
11507.jpg,UECFOOD256/9/11507.jpg,360,480,fried rice,15,96,349,400
337321.jpg,UECFOOD256/255/337321.jpg,577,432,eight treasure rice,9,12,571,385
56766.jpg,UECFOOD256/178/56766.jpg,577,433,glutinous oil rice,30,27,551,395
7850.jpg,UECFOOD256/74/7850.jpg,300,193,simmered pork,0,0,300,193
336078.jpg,UECFOOD256/251/336078.jpg,449,475,braised pork meat ball with napa cabbage,16,53,437,459
7404.jpg,UECFOOD256/69/7404.jpg,800,533,natto,222,169,538,426
179566.jpg,UECFOOD256/181/179566.jpg,576,433,lemon fig jelly,16,41,565,400
5934.jpg,UECFOOD256/59/5934.jpg,436,327,seasoned beef with potatoes,0,0,436,327
12828.jpg,UECFOOD256/96/12828.jpg,800,600,dipping noodles,35,225,703,520
7653.jpg,UECFOOD256/72/7653.jpg,267,200,chilled noodle,0,0,267,200
5775.jpg,UECFOOD256/57/5775.jpg,450,300,nanbanzuke,66,60,367,232
221413.jpg,UECFOOD256/221/221413.jpg,500,500,oxtail soup,26,18,464,466
99272.jpg,UECFOOD256/153/99272.jpg,612,408,lasagna,21,8,598,387
8781.jpg,UECFOOD256/83/8781.jpg,175,120,cutlet curry,7,6,166,108
1030.jpg,UECFOOD256/11/1030.jpg,180,135,bibimbap,0,0,180,135
750.jpg,UECFOOD256/8/750.jpg,640,480,chicken rice,152,41,516,257
3399.jpg,UECFOOD256/35/3399.jpg,640,480,vegetable tempura,16,4,268,268
155438.jpg,UECFOOD256/167/155438.jpg,500,375,roast duck,39,18,465,362
231721.jpg,UECFOOD256/227/231721.jpg,587,425,nasi goreng,47,53,522,394
9352.jpg,UECFOOD256/1/9352.jpg,480,360,rice,72,9,396,333
271913.jpg,UECFOOD256/218/271913.jpg,500,500,malasada,17,14,487,483
6661.jpg,UECFOOD256/66/6661.jpg,176,144,cabbage roll,0,0,176,144
130021.jpg,UECFOOD256/187/130021.jpg,407,612,stir-fried mixed vegetables,6,53,345,568
15872.jpg,UECFOOD256/36/15872.jpg,600,450,miso soup,336,57,600,332
14887.jpg,UECFOOD256/36/14887.jpg,640,478,miso soup,437,15,613,188
6791.jpg,UECFOOD256/68/6791.jpg,500,375,egg sunny-side up,73,141,275,320
13614.jpg,UECFOOD256/122/13614.jpg,433,577,twice cooked pork,12,55,430,543
127103.jpg,UECFOOD256/201/127103.jpg,537,465,Wonton soup,53,50,493,414
64028.jpg,UECFOOD256/186/64028.jpg,500,500,"hot and sour, fish and vegetable ragout",35,39,460,466
134787.jpg,UECFOOD256/166/134787.jpg,350,333,"dish consisting of stir-fried potato, eggplant and green pepper",20,24,332,316
248197.jpg,UECFOOD256/203/248197.jpg,375,500,Crispy Noodles,4,6,373,447
5464.jpg,UECFOOD256/54/5464.jpg,640,480,tempura,0,4,640,477
13771.jpg,UECFOOD256/90/13771.jpg,640,360,pork miso soup,434,49,632,192
5916.jpg,UECFOOD256/102/5916.jpg,500,500,okinawa soba,1,14,485,481
67536.jpg,UECFOOD256/103/67536.jpg,500,375,mango pudding,3,76,493,365
48621.jpg,UECFOOD256/145/48621.jpg,612,408,bagel,19,8,587,404
341007.jpg,UECFOOD256/250/341007.jpg,608,410,baked salmon,20,20,564,392
9040.jpg,UECFOOD256/23/9040.jpg,480,360,ramen noodle,96,25,426,313
81242.jpg,UECFOOD256/199/81242.jpg,300,402,Rice with roast duck,13,38,299,306
9704.jpg,UECFOOD256/107/9704.jpg,600,337,dry curry,101,43,500,263
197146.jpg,UECFOOD256/139/197146.jpg,577,433,pork loin cutlet,32,12,555,389
3113.jpg,UECFOOD256/32/3113.jpg,540,405,croquette,149,47,540,405
14687.jpg,UECFOOD256/76/14687.jpg,800,450,sashimi bowl,31,27,593,417
79181.jpg,UECFOOD256/123/79181.jpg,500,500,mushroom risotto,31,64,462,422
2113.jpg,UECFOOD256/22/2113.jpg,800,600,soba noodle,227,226,581,444
244215.jpg,UECFOOD256/197/244215.jpg,432,578,Deep Fried Chicken Wing,20,62,419,549
16118.jpg,UECFOOD256/7/16118.jpg,600,450,sushi,50,17,548,397
11034.jpg,UECFOOD256/16/11034.jpg,480,360,chip butty,18,84,451,270
197154.jpg,UECFOOD256/139/197154.jpg,321,427,pork loin cutlet,2,49,318,378
240.jpg,UECFOOD256/3/240.jpg,220,169,pilaf,0,30,220,169
247448.jpg,UECFOOD256/209/247448.jpg,577,433,Fried spring rolls,48,46,544,387
6303.jpg,UECFOOD256/63/6303.jpg,320,240,ginger pork saute,78,40,244,208
242703.jpg,UECFOOD256/237/242703.jpg,577,433,nasi uduk,50,66,548,400
8450.jpg,UECFOOD256/80/8450.jpg,560,420,roast chicken,18,70,392,290
3918.jpg,UECFOOD256/108/3918.jpg,500,375,kamameshi,85,6,465,346
22658.jpg,UECFOOD256/123/22658.jpg,300,300,mushroom risotto,4,18,291,290
203028.jpg,UECFOOD256/204/203028.jpg,500,500,Egg Noodle In Chicken Yellow Curry,28,37,473,475
311169.jpg,UECFOOD256/186/311169.jpg,500,500,"hot and sour, fish and vegetable ragout",4,6,490,487
258888.jpg,UECFOOD256/241/258888.jpg,612,408,curry puff,61,39,552,367
309.jpg,UECFOOD256/4/309.jpg,250,200,chicken-'n'-egg on rice,11,35,226,198
37968.jpg,UECFOOD256/165/37968.jpg,577,433,lamb kebabs,14,12,544,418
265623.jpg,UECFOOD256/189/265623.jpg,500,375,pork satay,20,15,467,371
11069.jpg,UECFOOD256/118/11069.jpg,578,432,waffle,27,39,529,401
332195.jpg,UECFOOD256/253/332195.jpg,433,577,steamed spareribs,40,163,400,492
201754.jpg,UECFOOD256/199/201754.jpg,500,500,Rice with roast duck,112,41,493,383
123512.jpg,UECFOOD256/180/123512.jpg,577,433,stinky tofu,3,10,571,414
144206.jpg,UECFOOD256/153/144206.jpg,500,375,lasagna,17,12,481,354
226338.jpg,UECFOOD256/214/226338.jpg,350,262,Small steamed savory rice pancake,3,4,339,254
44494.jpg,UECFOOD256/145/44494.jpg,612,408,bagel,189,78,453,333
227826.jpg,UECFOOD256/214/227826.jpg,433,577,Small steamed savory rice pancake,18,21,374,492
171636.jpg,UECFOOD256/176/171636.jpg,577,433,fish ball soup,68,90,474,359
1694.jpg,UECFOOD256/18/1694.jpg,800,600,pizza,69,31,732,563
94760.jpg,UECFOOD256/151/94760.jpg,433,577,scrambled egg,8,93,428,516
50869.jpg,UECFOOD256/165/50869.jpg,408,612,lamb kebabs,1,53,401,484
987.jpg,UECFOOD256/10/987.jpg,210,158,tempura bowl,29,16,197,158
272039.jpg,UECFOOD256/218/272039.jpg,500,500,malasada,84,77,481,443
310822.jpg,UECFOOD256/186/310822.jpg,500,500,"hot and sour, fish and vegetable ragout",21,20,476,479
6095.jpg,UECFOOD256/61/6095.jpg,580,142,steak,0,0,580,142
1136.jpg,UECFOOD256/12/1136.jpg,450,300,toast,59,49,306,239
311590.jpg,UECFOOD256/194/311590.jpg,500,500,stewed pork leg,18,91,467,456
182733.jpg,UECFOOD256/109/182733.jpg,612,408,rice vermicelli,9,32,560,391
314456.jpg,UECFOOD256/198/314456.jpg,500,500,Barbecued red pork in sauce with rice,35,29,473,475
321716.jpg,UECFOOD256/213/321716.jpg,500,500,Coconut milk-flavored crepes with shrimp and beef,25,81,465,427
10642.jpg,UECFOOD256/70/10642.jpg,480,360,cold tofu,48,6,468,297
159064.jpg,UECFOOD256/174/159064.jpg,577,433,pork cutlet,3,21,553,418
8197.jpg,UECFOOD256/77/8197.jpg,352,288,sushi bowl,0,0,352,288
60219.jpg,UECFOOD256/175/60219.jpg,612,408,minced pork rice,53,32,571,391
170940.jpg,UECFOOD256/173/170940.jpg,640,359,beef noodle soup,34,19,590,353
8992.jpg,UECFOOD256/85/8992.jpg,160,120,fried shrimp,0,0,160,120
12081.jpg,UECFOOD256/89/12081.jpg,800,600,Japanese tofu and vegetable chowder,490,221,791,525
4914.jpg,UECFOOD256/49/4914.jpg,800,600,grilled pacific saury,64,22,672,466
46184.jpg,UECFOOD256/166/46184.jpg,300,450,"dish consisting of stir-fried potato, eggplant and green pepper",5,157,296,358
206459.jpg,UECFOOD256/207/206459.jpg,577,433,Hue beef rice vermicelli soup,32,30,533,353
322910.jpg,UECFOOD256/242/322910.jpg,577,433,chow mein,16,25,557,411
10668.jpg,UECFOOD256/87/10668.jpg,480,360,green salad,225,8,427,165
182949.jpg,UECFOOD256/107/182949.jpg,500,500,dry curry,17,47,490,466
742.jpg,UECFOOD256/8/742.jpg,451,324,chicken rice,244,0,451,324
106.jpg,UECFOOD256/2/106.jpg,210,167,eels on rice,0,34,153,154
12059.jpg,UECFOOD256/88/12059.jpg,453,366,macaroni salad,0,0,453,346
46801.jpg,UECFOOD256/159/46801.jpg,432,578,popcorn,4,130,427,525
191721.jpg,UECFOOD256/137/191721.jpg,578,432,mozuku,70,36,534,412
6281.jpg,UECFOOD256/62/6281.jpg,300,300,dried fish,24,45,300,261
98476.jpg,UECFOOD256/117/98476.jpg,419,307,tiramisu,3,6,408,294
12591.jpg,UECFOOD256/99/12591.jpg,380,273,mixed rice,0,0,363,257
16744.jpg,UECFOOD256/11/16744.jpg,640,480,bibimbap,1,2,637,478
258443.jpg,UECFOOD256/241/258443.jpg,376,500,curry puff,23,43,368,454
69250.jpg,UECFOOD256/103/69250.jpg,500,500,mango pudding,32,16,487,472
12148.jpg,UECFOOD256/89/12148.jpg,262,297,Japanese tofu and vegetable chowder,124,4,260,125
1469.jpg,UECFOOD256/15/1469.jpg,230,345,raisin bread,0,0,230,301
281356.jpg,UECFOOD256/222/281356.jpg,577,433,adobo,34,14,535,418
107297.jpg,UECFOOD256/145/107297.jpg,636,392,bagel,65,40,612,352
9012.jpg,UECFOOD256/85/9012.jpg,164,130,fried shrimp,48,2,125,110
34502.jpg,UECFOOD256/141/34502.jpg,500,500,chicken cutlet,0,2,485,479
102500.jpg,UECFOOD256/146/102500.jpg,545,458,scone,5,11,526,442
9162.jpg,UECFOOD256/22/9162.jpg,360,480,soba noodle,12,87,360,387
28071.jpg,UECFOOD256/146/28071.jpg,500,500,scone,20,18,476,479
530.jpg,UECFOOD256/6/530.jpg,320,240,beef curry,0,0,320,240
4879.jpg,UECFOOD256/49/4879.jpg,640,422,grilled pacific saury,217,66,640,176
31465.jpg,UECFOOD256/138/31465.jpg,579,431,inarizushi,32,17,557,422
10948.jpg,UECFOOD256/10/10948.jpg,360,480,tempura bowl,0,15,355,480
71242.jpg,UECFOOD256/119/71242.jpg,543,460,rare cheese cake,45,11,505,444
3036.jpg,UECFOOD256/31/3036.jpg,327,245,sauteed vegetables,30,10,327,228
5761.jpg,UECFOOD256/106/5761.jpg,578,432,dak galbi,101,95,473,363
223548.jpg,UECFOOD256/221/223548.jpg,500,375,oxtail soup,20,18,489,360
99124.jpg,UECFOOD256/120/99124.jpg,546,457,shortcake,23,41,508,445
81330.jpg,UECFOOD256/130/81330.jpg,432,578,chicken nugget,98,146,297,568
274764.jpg,UECFOOD256/220/274764.jpg,500,500,spam musubi,23,106,471,481
183798.jpg,UECFOOD256/109/183798.jpg,500,500,rice vermicelli,29,83,487,495
309054.jpg,UECFOOD256/182/309054.jpg,500,500,khao soi,25,104,487,489
187751.jpg,UECFOOD256/129/187751.jpg,500,500,pot au feu,26,31,479,481
5925.jpg,UECFOOD256/59/5925.jpg,620,424,seasoned beef with potatoes,105,56,551,397
176669.jpg,UECFOOD256/177/176669.jpg,614,406,oyster omelette,21,27,537,384
12889.jpg,UECFOOD256/6/12889.jpg,500,332,beef curry,325,192,500,315
4582.jpg,UECFOOD256/46/4582.jpg,192,144,grilled salmon,16,28,175,115
63220.jpg,UECFOOD256/192/63220.jpg,618,404,Pork Sticky Noodles,32,26,587,388
317876.jpg,UECFOOD256/234/317876.jpg,433,577,mie goreng,17,110,426,519
2850.jpg,UECFOOD256/29/2850.jpg,192,144,takoyaki,0,0,192,123
12235.jpg,UECFOOD256/122/12235.jpg,580,430,twice cooked pork,1,1,576,424
32860.jpg,UECFOOD256/143/32860.jpg,500,500,minced meat cutlet,40,20,495,462
57963.jpg,UECFOOD256/172/57963.jpg,468,356,custard tart,17,20,437,327
221.jpg,UECFOOD256/3/221.jpg,326,252,pilaf,12,37,302,202
13901.jpg,UECFOOD256/122/13901.jpg,500,500,twice cooked pork,56,43,435,466
264638.jpg,UECFOOD256/111/264638.jpg,559,447,tanmen,20,42,539,417
629.jpg,UECFOOD256/7/629.jpg,370,238,sushi,10,19,261,167
139924.jpg,UECFOOD256/195/139924.jpg,433,577,charcoal-boiled pork neck,13,9,426,439
16687.jpg,UECFOOD256/87/16687.jpg,640,478,green salad,18,152,289,395
249645.jpg,UECFOOD256/235/249645.jpg,577,433,nasi campur,10,9,549,405
5222.jpg,UECFOOD256/52/5222.jpg,800,449,lightly roasted fish,31,12,781,440
